PSA_ID,Domain,English,Kiswahili,Dholuo,Final_Status
PSA004908,Health,"Cessation of movement in Nairobi Metropolitan Area, Mombasa and Mandera extended by a month, bars to remain closed for another 30 days","Kusitishwa kwa usafiri katika Eneo la Jiji la Nairobi, Mombasa na Mandera kwaongezwa kwa mwezi mmoja, baa zitaendelea kufungwa kwa siku 30 zaidi","Geng'o wuoth e Nairobi Metropolitan Area, Mombasa kod Mandera ne omed kuom dwe achiel, kendo kuonde madho kong'o ne dhi siko ka olor kuom ndalo mamoko 30",Keep
PSA004909,Health,"Today, we have recorded 447 new positive cases out of 3803 samples bringing the total of positive cases in the country to 8,975. Tested samples in the country are now over 200,000","Leo, tumerekodi visa vipya 447 chanya kati ya sampuli 3803 na kufikisha jumla ya visa chanya nchini kufikia 8,975. Sampuli zilizojaribiwa nchini sasa zina zaidi ya 200,000.","Kawuono, waseyudo jotuo 447 kuom jotuo 3803 ma ne otimnegi nonro, to mano miyo kwan mar jotuo duto e pinyno chopo 8,975. Sani kwan mar joma osetem e pinyno okalo 200,000",Keep
PSA004910,Health,"Gov't extends nationwide curfew, ban on public gatherings until May 29","Serikali yaongeza muda wa kutotoka nje nchini kote, kupiga marufuku mikusanyiko ya umma hadi Mei 29","Sirkal medo kinde mar bedo oko mar pacho e piny mangima, mar goyo marfuk chokruok mag ji duto nyaka Mei 29",Keep
PSA004911,Health,"2,169 people test positive for COVID-19 from 9,428 samples, positivity rate at 23pc; MoH says no death recorded","Watu 2,169 wamepatikana na virusi vya COVID-19 kutoka kwa sampuli 9,428, kiwango cha walioambukizwa kikiwa asilimia 23; Wizara ya Afya yasema hakuna kifo kilichorekodiwa","Ji 2,169 nonwang'o ni nigi tuo mar COVID-19 kuom ji 9,428 ma ne otimnegi nonro, kwan mar joma nigi tuo mar COVID-19 ne en pasent 23; Migawo mar Osiptende wacho ni onge ng'at ma ne otho.",Keep
PSA004912,Health,Magoha says Ksh.1B needed to buy masks for schools,Magoha anasema Ksh.1B zinahitajika kununua barakoa kwa ajili ya shule,Magoha wacho ni Ksh.1B ne dwarore mondo ng'ato ong'iew gik ma ng'icho ne skul,Keep
PSA004913,Health,There will be no air-lifting people from counties to Nairobi…There will be no capacity to be brought to Nairobi for treatment as Nairobi itself will be already overwhelmed…Where we are heading is unpredictable. It is better to be ready than to be sorry,Hakutakuwa na watu wanaosafiri kwa ndege kutoka kaunti hadi Nairobi…Hakutakuwa na uwezo wa kuletwa Nairobi kwa matibabu kwani Nairobi yenyewe itakuwa tayari imezidiwa…Tunakoelekea hakutabiriki. Ni bora kuwa tayari kuliko kujuta.,Onge ndege mabiro ting'o ji koa e counties nyaka Nairobi...Onge teko mar tero ji Nairobi mondo oyud thieth nimar Nairobi owuon biro bedo ni opong' gi ji...Kama wachomoe ok ong'ere. Ber bedo moikore kar bedo gi chuny malit,Keep
PSA004914,Health,Nationwide dusk to dawn curfew extended by 21 days in a bid to tame Covid-19 spread,Amri ya kutotoka nje ya nchi nzima kuanzia jioni hadi alfajiri yaongezwa kwa siku 21 ili kupunguza kuenea kwa Covid-19,Chik mar dar nyaka wuok chieng' e piny mangima omed kuom ndalo 21 e temo geng'o landruok mar Covid-19,Keep
PSA004915,Health,"20 doctors from Cuba set to arrive in Nairobi tonight, Health CS Kagwe says they will be stationed at Kenyatta University Hospital for 6 months to help manage the Covid-19 pandemic.","Madaktari 20 kutoka Cuba wanatarajiwa kuwasili Nairobi usiku wa leo, Waziri wa Afya Kagwe anasema watakuwa katika Hospitali ya Chuo Kikuu cha Kenyatta kwa miezi 6 ili kusaidia kudhibiti janga la Covid-19.","Lakteche 20 moa Cuba ochano chopo Nairobi otieno ma kawuononi, Health CS Kagwe wacho ni gibiro dak e Kenyatta University Hospital kuom dweche 6 mondo gikony e kedo gi tuo mar Covid-19.",Keep
PSA004916,Health,"Launch of fortified maize, soy blend distributed across primary schools to address undernutrition.",Uzinduzi wa mchanganyiko wa mahindi na soya ulioimarishwa umesambazwa katika shule za msingi ili kukabiliana na utapiamlo.,"Chakruok mar chamo ng'or kod mza ma opong' gi gik mang'eny, kod mza mopong' gi soya ma ipogo e skunde duto mag praimari mondo otiek chandruok mar kech mar chiemo.",Keep
PSA004917,Health,"Launch of voluntary certification recognizing employers who implement nutrition, mental health, and fitness standards.","Uzinduzi wa cheti cha hiari kinachowatambua waajiri wanaotekeleza viwango vya lishe, afya ya akili, na siha.","Chakruok mar timo nonro ma ng'ato owuon timo mondo ong'e joma tiyo gi chike mag chiemo, paro, kod bedo gi del maber.",Keep
PSA004918,Health,Introduction of postpartum exercise and nutrition support groups led by physiotherapists and dietitians.,Utangulizi wa mazoezi ya baada ya kujifungua na vikundi vya usaidizi wa lishe vinavyoongozwa na wataalamu wa tiba ya viungo na wataalamu wa lishe.,"Tiyo gi grube mag tiegruok e weche mag rieyo del kod mag chiemo e kinde ma dhako osechako nyuol, ma ichiko gi lakteche mag thieth kod lakteche ma nono weche mag chiemo.",Keep
PSA004919,Health,Pilot providing mobile seed kits and training to women's groups to grow nutritious food in informal settlements.,Pilot akitoa vifaa vya mbegu vinavyohamishika na mafunzo kwa vikundi vya wanawake ili kukuza chakula chenye lishe katika makazi yasiyo rasmi.,Chenro mar pimo chiwo kodhi mag cham kod tiegruok ne grube mag mon e pidho chiemo maber e kuonde ma ji odakie.,Keep
PSA004920,Health,Kenya confirms three cases of Covid-19 Omicron variant; Health CS Kagwe says it has been detected among travelers who have been quarantined,Kenya yathibitisha visa vitatu vya Covid-19 Omicron; Waziri wa Afya Kagwe anasema imegunduliwa miongoni mwa wasafiri ambao wametengwa,Kenya nyiso ni ji adek nigi kit tuo mar Covid-19 Omicron; Kagwe wacho ni oseyude kuom jowuoth ma oseketi kar kendgi,Keep
PSA004921,Health,"Kakamega County gov't orders closure of all public mortuaries, Governor Oparanya advises residents to bury their dead immediately.","Serikali ya Kaunti ya Kakamega yaamuru kufungwa kwa vyumba vyote vya kuhifadhia maiti vya umma, Gavana Oparanya awashauri wakazi kuzika wafu wao mara moja.","Sirkal mar Kakamega County ochiko ni mondo olor kuonde duto mag kano ringre jomotho, kendo Gavana Oparanya jiwo jodala mondo oiki jomothogi mapiyo.",Keep
PSA004922,Health,Education CS Magoha says colleges and universities to remain closed until January 2021 as they are not Covid-19 compliant,Waziri wa Elimu Magoha asema vyuo vikuu vitafungwa hadi Januari 2021 kwani havifuati sheria za Covid-19,CS Magoha wacho ni kolej kod yunivasiti biro siko ka olor nyaka Januar 2021 nikech ok giluw chike mag Covid-19,Keep
PSA004923,Health,Gov't orders Mama Mbogas to stop chopping vegetables for customers over COVID-19 fears,Serikali yamwagiza Mama Mbogas kuacha kukata mboga kwa ajili ya wateja wake kutokana na hofu ya COVID-19,Sirkal ochiko Mama Mbogas mondo owere kod ng'ado alot ne jonyiewo nikech luoro mar COVID-19,Keep
PSA004924,Health,"For now, open bars and test social distancing. KCPE and KCSE are not a ticket to heaven","Kwa sasa, fungua baa na jaribu umbali wa kijamii. KCPE na KCSE si tiketi ya kwenda mbinguni","Gie sani, yaw kuonde madho kong'o kendo temuru bedo mabor gi jomoko. KCPE kod KCSE ok gin tiketi mar dhi e polo",Keep
PSA004925,Health,Schools to remain open despite a surge in Covid-19 infection rates,Shule zitabaki wazi licha ya ongezeko la viwango vya maambukizi ya Covid-19,Skunde biro siko ka oyawore kata obedo ni kwan mag tuo mar Covid-19 medore ahinya,Keep
PSA004926,Health,"Kenya suspends all public gatherings, games, events, and church crusades; inter school games banned after first covid-19 case in Nairobi","Kenya yasimamisha mikusanyiko yote ya umma, michezo, matukio, na mikutano ya kanisa; michezo ya shule imepigwa marufuku baada ya kisa cha kwanza cha COVID-19 jijini Nairobi","Kenya ogoyo oko chokruok duto mag ji, tuke, gik matimore, kod wuoth mag kanisa; tuke mag kind skunde ogol oko bang' ng'at mokwongo moyud gi COVID-19 e Nairobi",Keep
PSA004927,Health,"Coronavirus: A lockdown in Kenya is an option, but taxes won't be lifted","Virusi vya Korona: Kufungiwa nchini Kenya ni chaguo, lakini kodi hazitaondolewa","Coronavirus: Geng'o ji e piny Kenya en yiero, to osuru ok bi gol",Keep
PSA004928,Health,"Over 80% of patients are asymptomatic and can be treated from . MoH has completed process of -based care protocols. I appeal to Kenyans, that when we release the protocols and we see people coming , there is no need for stigmatization","Zaidi ya 80% ya wagonjwa hawana dalili na wanaweza kutibiwa nyumbani. Wizara ya Afya imekamilisha mchakato wa itifaki za utunzaji wa nyumbani. Ninawasihi Wakenya, kwamba tunapotoa itifaki hizo na tunaona watu wakirudi nyumbani, hakuna haja ya unyanyapaa.","Maloyo 80% mag jotuo onge gi ranyisi kendo inyalo thiedhogi e pacho. Migawo mar Weche Thieth osetieko chenro mag thieth e pacho. Akwayo jo Kenya, ni ka waweyo chike mag thieth kendo waneno ka ji duogo pacho, onge tiende mar chayo ji",Keep
PSA004929,Health,"Nairobi, Kajiado, Machakos, Kiambu & Nakuru counties are individually and collectively declared a disease infected area. There shall be a cessation of movement by road, rail, air in to & out of these areas effective midnight","Kaunti za Nairobi, Kajiado, Machakos, Kiambu na Nakuru zimetangazwa kuwa eneo lililoathiriwa na magonjwa moja moja na kwa pamoja. Kutakuwa na kusimamishwa kwa usafiri kwa barabara, reli, hewa kuingia na kutoka katika maeneo haya kuanzia saa sita usiku.","Kaunti mag Nairobi, Kajiado, Machakos, Kiambu kod Nakuru, ka ng'ato ka ng'ato kuomgi, kod ka gin kanyachiel, oseyudo ni gin kuonde ma tuwono landoree. Dhano ok nyal wuotho e nderni, e gach reru, kata e ndege ka gidonjo kata ka gia e alworago chakre sa auchiel otieno",Keep
PSA004930,Health,Tiaty worst hit with 40% of residents affected. 2 people lost their lives last month due to Malaria. Govt distributing long-lasting treated mosquito nets,Tiaty imeathiriwa zaidi na 40% ya wakazi walioathiriwa. Watu 2 walipoteza maisha yao mwezi uliopita kutokana na Malaria. Serikali yasambaza vyandarua vilivyotibiwa kwa muda mrefu,Tiaty ema ne ohinyore moloyo gi pasent 40 mar joma odak kanyo. Ji ariyo ne otho dwe mokalo nikech malaria. Sirkal pogo net mag kwiri ma tiyo kuom ndalo mang'eny,Keep
PSA004931,Health,"War on malaria gets a major boost. New drug Argesun deployed in Nyanza. Drug to help ICU patients, children with Malaria","Vita dhidi ya malaria vyaongezeka sana. Dawa mpya ya Argesun yatumika Nyanza. Dawa ya kuwasaidia wagonjwa wa ICU, watoto wenye Malaria","Lweny mar kedo gi malaria medo nya ahinya. Yath manyien miluongo ni Argesun ne ochak tiyo Nyanza. Yath mar konyo jotuo man e ICU, nyithindo man kod malaria",Keep
PSA004932,Health,Govt kicks of distribution of mosquito nets. Govt aims at distributing 15.3M treated nets,Serikali yazindua usambazaji wa vyandarua. Serikali inalenga kusambaza vyandarua milioni 15.3 vilivyotibiwa,Sirkal chako pogo net mag kwiri. Sirkal dwaro ni opog ne ji net milion 15.3 mosetigo,Keep
PSA004933,Health,Health officials deploy drones to combat malaria in Busia County,Maafisa wa afya watuma ndege zisizo na rubani kupambana na malaria katika Kaunti ya Busia,Jotelo mag thieth tiyo gi drones e kedo gi malaria e Kaunti mar Busia,Keep
PSA004934,Health,"Kenya among 12 African countries to get 18 million doses of malaria vaccine by 2025, WHO says priority will go to countries with the greatest need.","Kenya miongoni mwa nchi 12 za Afrika kupata dozi milioni 18 za chanjo ya malaria ifikapo mwaka 2025, WHO inasema kipaumbele kitaelekezwa kwa nchi zenye uhitaji mkubwa zaidi.","Kenya en achiel kuom pinje 12 mag Afrika ma biro yudo doje milion 18 mag yadh malaria e higa mar 2025, WHO wacho ni ibiro keto mokwongo pinje ma dwaro yadhno ahinya.",Keep
PSA004935,Health,The Ministry of Health aims to scale the uptake of the malaria vaccine among children aged between 6 months to 14 years.,Wizara ya Afya inalenga kuongeza idadi ya watoto wanaotumia chanjo ya malaria miongoni mwa watoto wenye umri kati ya miezi 6 hadi miaka 14.,Migawo mar weche thieth dwaro ni mondo ji omed yudo chanjo mar malaria e kind nyithindo ma hikgi nie kind dweche 6 nyaka 14.,Keep
PSA004936,Health,"MoH dispatches 10 Cuban experts to Kakamega, Siaya, Kisumu, Bungoma, Busia, Vihiga, Homa Bay and Migori counties in the fight against malaria with biological methods.","Wizara ya Afya yatuma wataalamu 10 wa Cuba katika kaunti za Kakamega, Siaya, Kisumu, Bungoma, Busia, Vihiga, Homa Bay na Migori katika mapambano dhidi ya malaria kwa njia za kibiolojia.","Migawo mar Thieth oro josomo 10 mag Cuba e gwenge mag Kakamega, Siaya, Kisumu, Bungoma, Busia, Vihiga, Homa Bay kod Migori e kedo gi malaria ka gitiyo gi yore mag thieth.",Keep
PSA004937,Health,"When we open up and talk about what is affecting our mental health, those issues become bearable. They become less distressing, less overwhelming and less worrying. Reach out to us on 1199 and we will be there for you.","Tunapofungua na kuzungumzia kinachoathiri afya yetu ya akili, masuala hayo yanakuwa rahisi kuyavumilia. Yanakuwa hayana usumbufu mwingi, hayalemei sana na hayana wasiwasi mwingi. Wasiliana nasi kwa 1199 nasi tutakuwepo kwa ajili yako.","Sama wawuoyo ayanga kuom gima chando pachwa, wanyalo nyagore gi chandruogego e yo maber. Chandruogego bedo matin, ok gibed madongo ahinya, kendo ok gibed gi parruok mang'eny. Tudri kodwa e 1199 mondo wayud konyruok.",Keep
PSA004938,Health,Connect with others and be part of positive relationships.Building positive associations with people is good for your mental well-being,Ungana na wengine na uwe sehemu ya mahusiano chanya. Kujenga mahusiano chanya na watu ni jambo zuri kwa ustawi wako wa akili.,Bed gi winjruok maber gi jomoko. Bedo gi osiepe mabeyo nyalo konyi mondo ibed gi paro mowinjore,Keep
PSA004939,Health,Its not unmanly to struggle.Check on the men in your life.,Si jambo la kiume kujitahidi. Waangalie wanaume katika maisha yako.,Ok en gima nyiso achaya ka ng'ato kedo. Non ane chwo ma in - go.,Keep
PSA004940,Health,"Indicators of stress:easily irritable,anxious,panic attacks,sleeping problems,social withdrawal,irritability","Viashiria vya msongo wa mawazo: kukasirika kwa urahisi, wasiwasi, mashambulizi ya hofu, matatizo ya usingizi, kujitenga na watu, kuwashwa","Gik manyiso ni ng'ato nigi parruok: ich wang' mayot, parruok, luoro, chandruok e nindo, bedo kar kende, bedo gi mirima",Keep
PSA004941,Health,"Techniques like deep breathing,walking or time outdoors are universal tools for managing daily stressors.","Mbinu kama vile kupumua kwa kina, kutembea au kutumia muda nje ni zana zinazotumika kwa wote katika kudhibiti msongo wa mawazo wa kila siku.","Yore kaka yueyo matut, wuotho, kata bedo oko, gin yore ma ji duto tiyogo e loyo parruok ma pile.",Keep
PSA004942,Health,"Mental health conditions like depression can lead to physical symptoms such as fatigue and illness, highlighting the strong mind-body connection","Hali za afya ya akili kama vile mfadhaiko zinaweza kusababisha dalili za kimwili kama vile uchovu na ugonjwa, na hivyo kuonyesha uhusiano mkubwa kati ya akili na mwili.","Tuwo mag paro kaka parruok nyalo kelo tuoche mag del kaka olo kod tuoche, ka mano nyiso tudruok motegno mantie e kind paro kod del",Keep
PSA004943,Health,"This World Mental Health Day, lets prioritize mental well-being at work! A supportive environment is key to a healthy workplace. Check in on your colleagues today!","Siku hii ya Afya ya Akili Duniani, hebu tuweke kipaumbele ustawi wa akili kazini! Mazingira yanayounga mkono ni muhimu kwa afya mahali pa kazi. Wasiliana na wenzako leo!","E Odiechieng' mar Paro e Piny Mangima, weuru waket paro mar bedo gi ngima maber mar paro e kar tich obed motelo! Bedo gi alwora maber mar tich en gima dwarore ahinya mondo omi ji obed gi ngima maber kar tich. Tim nonro kuom jotich weteni kawuono!",Keep
PSA004944,Health,Mental well-being is essential for a productive and healthy workplace. Prioritize mental health just as you would physical health.,Ustawi wa akili ni muhimu kwa mahali pa kazi penye tija na afya. Panga afya ya akili kama vile unavyoweza kuipa kipaumbele afya ya mwili.,Bedo gi paro maber en gima dwarore ahinya mondo ng'ato obed gi ngima maber e kar tich. Par ni bedo gi paro mowinjore en gima duong' ahinya mana kaka rito dendi.,Keep
PSA004945,Health,Talking about mental health breaks the stigma and helps others open up. Lets create a supportive environment for all.,Kuzungumzia afya ya akili huvunja unyanyapaa na kuwasaidia wengine kufunguka. Tujenge mazingira ya usaidizi kwa wote.,Wuoyo e wi tuoche mag paro ketho wichkuot kendo konyo jomoko mondo owach gima nie chunygi. Weuru mondo walos kamoro maber ma ji duto nyalo dakie.,Keep
PSA004946,Health,Government distributes mosquito nets in malaria fight. Kilifi County is one of the beneficiaries. Nets program was flagged over procurement irregularities. MOH wants to distribute 15M nets in 22 counties,Serikali yasambaza vyandarua katika mapambano dhidi ya malaria. Kaunti ya Kilifi ni mojawapo ya wanufaika. Programu ya vyandarua iliangaziwa kwa ukiukwaji wa sheria za ununuzi. Wizara ya Afya inataka kusambaza vyandarua milioni 15 katika kaunti 22,Sirkal pogo net mag kwiri e kedo gi malaria. Kaunti mar Kilifi en achiel kuom joma yudo kony. Chenro mar Nets ne oket e bwo chik nikech gik ma ok kare ma ne timore e chenro mag ng'iewo. MOH dwaro pogo net 15M e counties 22,Keep
PSA004947,Health,Kenya confirms 12 more COVID-19 cases bringing total number to 246. Health CS Mutahi Kagwe says 5 of them are hotel workers.,Kenya yathibitisha visa 12 zaidi vya COVID-19 na kufanya jumla ya idadi kufikia 246. Waziri wa Afya Mutahi Kagwe anasema 5 kati yao ni wafanyakazi wa hoteli.,Kenya nyiso ni nitie ji 12 kendo ma nigi COVID-19 mamiyo kwan duto mar jogo omedore nyaka 246. Jatend migao mar thieth miluongo ni Mutahi Kagwe wacho ni abich kuomgi gin jotich ma otel.,Keep
